id,usuario,mensaje,usuario_responde,fecha,likes,retweets
4531928910,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-15T03:49:13.431580,928,431
2379592595,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-03T01:52:53.189142,7,370
8133593748,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-08T22:56:28.370818,296,336
2830154607,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-18T21:42:38.298139,41,32
6804850108,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-02T02:23:11.321444,18,324
9581991473,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-08T03:02:34.366367,136,365
5071218314,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-02T22:44:57.297077,86,292
8033062794,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-10T10:20:09.861978,750,459
3918046336,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-25T17:34:12.221086,613,31
8650676663,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-01T21:40:44.788962,789,196
1288765093,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-21T05:00:02.119171,292,424
6868336102,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-10T22:30:40.200863,637,356
3436297208,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-16T16:57:46.140802,344,389
8211516617,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-25T15:05:57.840260,598,417
6892752604,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-20T19:23:14.726690,813,484
3464975279,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-14T17:50:37.148498,631,165
7004510516,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-17T20:39:51.299715,428,421
1487258103,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-20T02:18:42.284625,166,392
3412365931,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-07T19:04:55.191213,209,375
2916728422,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-26T20:43:00.917078,664,202
3109688769,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-04T04:24:02.993139,102,96
4662861038,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-12T17:36:51.047608,837,310
9868845806,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-15T01:45:45.603476,906,171
9123207735,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-23T02:22:57.766172,297,474
3738900744,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-21T14:27:29.072030,101,461
3185089287,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-04T03:36:23.582965,241,130
1596471620,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-21T12:23:15.745785,81,28
5407856339,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-15T09:08:42.160049,203,498
6879428703,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-21T20:39:58.674384,38,228
3369305560,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-16T21:13:56.787145,53,211
1370292681,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-09T00:40:56.498795,903,350
8382488970,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-14T15:29:54.993045,307,223
8598503901,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-22T08:55:30.441478,838,225
1316756902,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-26T05:46:28.112397,380,356
3758823240,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-12T16:19:32.650582,51,19
2479679716,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-23T18:57:10.204791,86,391
5150074940,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-12T05:30:47.307497,325,226
5952163720,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-05T06:34:41.866753,566,136
4046558332,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-09T23:33:57.385530,769,271
9138644862,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-22T23:00:03.438608,216,368
2076341629,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-17T11:37:43.495739,454,181
7660813178,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-04T05:58:43.551501,682,80
3291270703,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-14T01:05:37.376625,707,466
1662259333,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-18T02:22:41.953323,839,20
7894019119,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-22T20:52:49.843715,381,149
3420721027,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-22T10:06:24.609530,498,40
1121863227,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-02T04:19:18.686481,216,465
7772180882,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-17T21:38:30.687796,362,210
3744446292,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-13T22:16:06.392723,489,79
9403748506,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-13T12:51:56.280901,369,147
8236980551,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-08T17:17:44.758773,277,223
9903351330,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-02T13:19:28.936093,664,63
7183058541,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-13T13:40:45.989779,424,461
6171239466,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-16T17:56:16.991216,7,112
8380312396,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-20T01:23:34.018692,505,426
8991977937,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-26T07:38:23.744021,306,67
3412273600,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-09T06:48:11.729261,535,110
3003484425,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-07T22:37:47.550864,143,212
2064803502,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-03T12:18:42.687982,922,474
7937993287,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-07T10:40:03.950730,428,165
2343100352,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-20T19:24:37.491029,454,426
7505693643,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-13T22:43:04.857094,741,105
6620138568,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-01T14:26:18.248828,159,247
9354711271,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-14T02:52:56.976891,913,379
5151887478,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-06T14:01:51.496166,440,171
2515672889,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-02T07:29:08.633292,324,104
7316122432,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-14T22:20:54.054225,525,356
4638577630,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-12T04:27:35.928932,488,453
9085085822,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-19T21:13:26.341462,717,467
8575707116,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-10T11:58:19.776424,861,123
2720484983,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-15T19:16:29.462026,434,127
6131005449,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-15T08:38:51.313890,431,72
5610783750,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-14T02:08:30.515597,95,388
1510289448,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-26T07:27:30.407861,371,58
6986770879,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-21T15:12:22.245698,966,206
9327720702,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-20T14:19:45.305752,633,289
7481631841,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-13T23:32:21.216909,72,299
1194576436,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-04T13:22:15.997200,286,356
2962750929,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-16T17:41:20.480192,706,195
3214080278,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-09T12:18:59.829367,149,478
7928074841,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-05T05:14:08.700856,185,95
7581349462,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-19T09:31:54.152306,903,175
6582557981,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-22T04:11:46.828027,197,128
6877052039,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-18T11:46:07.832010,453,27
9503597301,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-16T03:38:08.055695,576,225
9704383251,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-13T07:39:39.134606,172,274
3480920839,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-19T17:25:07.838051,364,197
7801180691,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-05T10:13:33.027777,780,265
8907752604,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-04T20:03:41.457603,204,424
3923699745,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-01T19:40:04.232099,301,465
1471997674,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-01T11:47:51.459040,659,48
6642266247,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-04T22:20:19.879816,820,480
3965676060,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-11T15:39:26.958343,317,491
9248574674,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-23T15:44:57.078762,293,294
9857430687,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-04T14:01:22.147593,234,231
8139209752,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-14T15:21:44.948191,254,377
6038780151,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-24T16:14:10.955801,836,465
8272725281,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-16T20:03:58.878670,353,152
6353758928,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-15T11:40:39.348625,497,391
8322868827,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-09T05:30:37.741197,858,254
6469458472,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-04T03:55:31.078772,815,365
9504724761,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-22T05:50:02.136291,207,59
4455798713,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-08T12:56:47.747562,739,167
4067213499,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-09T23:46:40.883058,981,127
3057629778,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-06T05:53:04.587993,477,437
7608141858,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-25T05:15:23.566086,674,390
8285000265,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-04T13:31:06.585740,847,441
3520417815,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-07T07:02:48.643858,832,48
3280805846,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-17T13:25:39.346955,370,76
1225447588,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-11T17:28:44.612581,910,213
8375996697,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-03T14:38:15.375926,983,177
4310415016,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-01T03:13:40.600845,925,382
4990452762,MashiRafael,Nuestro compromiso es con cada ecuatoriano. Seguimos adelante con amor y esperanza. #CambioSeguro,@LuisaGonzalezEc,2025-01-11T13:29:44.769530,163,120
9067664957,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-13T09:26:29.552594,894,43
9434946584,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-09T08:04:53.404077,417,332
3774110439,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-24T13:37:40.179276,547,418
9974165440,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-15T21:40:27.817567,834,95
5022964382,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-24T16:55:30.442341,888,139
6046864799,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-23T21:37:19.915401,221,145
4949801453,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-26T21:13:10.109456,400,39
3127657643,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-25T07:29:23.340002,390,462
9272277508,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-23T18:11:40.835214,155,122
5334769475,MashiRafael,¡RevivirEcuador empieza ahora! Gracias a todos por el apoyo. #LuisaPresidenta,@LuisaGonzalezEc,2025-01-15T17:49:46.825596,129,287
9516893896,MashiRafael,"¡Babahoyo tendrá su nuevo hospital! Salud y seguridad son derechos, no privilegios. Con trabajo, capacidad y amor por nuestra gente, seguimos construyendo el país que todos soñamos. ¡Vamos juntos a #RevivirEcuador! 🇪🇨",@LuisaGonzalezEc,2025-01-08T09:16:35.808260,541,133
